Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-22,17:27:00,Room 1.C (Small Hall),Data-driven efficiencies of the LHCb High Level Trigger in Run 3,Evaluation of trigger efficiencies using the TISTOS method for LHCb's upgraded High Level Trigger.,https://indico.cern.ch/event/1338689/contributions/6015419/,LHCb,"['Trigger', 'LHCb', 'Run 3', 'TISTOS method', 'Turbo event model']",2,Talk,0.8,[]
2024-10-22,17:09:00,Room 1.C (Small Hall),Online Electron Reconstruction at CLAS12,Machine-learning approach for online electron reconstruction in CLAS12 enhances real-time analysis and reduces data volumes.,https://indico.cern.ch/event/1338689/contributions/6015442/,CLAS12,"['machine learning', 'electron reconstruction', 'real-time analysis', 'particle identification', 'CLAS12']",2,Talk,0.8,[]
2024-10-22,16:51:00,Room 1.C (Small Hall),BuSca: a Buffer Scanner at 30 MHz for New Long-Lived Particle Searches at LHCb,Introduction of BuSca for real-time particle searches using LHCb's new GPU-based trigger scheme.,https://indico.cern.ch/event/1338689/contributions/6015415/,LHCb,"['Long-Lived Particles', 'Real-Time Processing', 'LHCb', 'GPU', 'Trigger System']",3,Talk,0.9,[]
2024-10-22,16:33:00,Room 1.C (Small Hall),Free-streaming online tracking in CBM,Track reconstruction in CBM using a CA-based algorithm for free-streaming data at high interaction rates.,https://indico.cern.ch/event/1338689/contributions/6015397/,CBM,"['track reconstruction', 'free-streaming data', 'cellular automaton', 'heavy ion experiment']",1,Talk,0.9,"['Cellular Automaton', 'Silicon Tracking System']"
2024-10-21,17:27:00,Room 1.C (Small Hall),Evolution of the ATLAS TDAQ online software framework towards Phase-II upgrade: use of Kubernetes as an orchestrator of the ATLAS Event Filter computing farm,The ATLAS experiment uses Kubernetes to enhance its TDAQ system for Phase-II upgrades.,https://indico.cern.ch/event/1338689/contributions/6015394/,ATLAS,"['Kubernetes', 'TDAQ', 'Event Filter', 'Phase-II', 'ATLAS', 'Cloud-native']",2,Talk,0.8,[]
2024-10-21,17:09:00,Room 1.C (Small Hall),A high-throughput input interface for the CBM FLES,The FLES system for CBM processes and selects data using a high-throughput interface with zero-copy data flow.,https://indico.cern.ch/event/1338689/contributions/6018378/,CBM,"['CBM', 'FLES', 'FAIR', 'high-throughput', 'FPGA', 'zero-copy', 'data processing']",1,Talk,0.9,"['CBM', 'FLES', 'CRI', 'FLIM', 'mCBM', 'BMBF']"
2024-10-21,16:51:00,Room 1.C (Small Hall),Architecting software applications in containerized environment for CMS data acquisition,Modular C++ framework for CMS DAQ system using containerized applications for data acquisition tasks.,https://indico.cern.ch/event/1338689/contributions/6018450/,CMS,"['CMS', 'DAQ', 'C++', 'containerization', 'modular framework']",1,Talk,0.9,[]
2024-10-21,16:33:00,Room 1.C (Small Hall),Leveraging the Run 3 experience for the evolution of the ATLAS software-based readout towards HL-LHC,Discusses the ATLAS software upgrade for HL-LHC data readout and lessons from Run 3.,https://indico.cern.ch/event/1338689/contributions/6015402/,ATLAS,"['HL-LHC', 'ATLAS', 'software readout', 'data acquisition', 'trigger systems']",2,Talk,0.8,"['Software Readout Driver', 'Front-End Link eXchange', 'Data Handler']"
2024-10-21,16:15:00,Room 1.C (Small Hall),High-throughput data distribution for CBM online computing,The abstract discusses high-throughput data distribution for CBM's online computing using HPC and InfiniBand network.,https://indico.cern.ch/event/1338689/contributions/6015388/,CBM,"['high-throughput', 'data distribution', 'CBM', 'HPC', 'InfiniBand']",2,Talk,0.7,"['timeslice building', 'FLES HPC system']"
2024-10-22,15:00:00,Room 1.C (Small Hall),Design and developing status of the data acquisition and the slow control systems in the Mu2e experiment at Fermilab,Progress on Mu2e's data acquisition and control systems using otsdaq and EPICS frameworks.,https://indico.cern.ch/event/1338689/contributions/6015404/,Mu2e,"['Data Acquisition', 'Slow Control', 'Mu2e Experiment', 'EPICS', 'otsdaq']",1,Talk,0.9,[]
2024-10-22,14:42:00,Room 1.C (Small Hall),A Comprehensive Bandwidth Testing Framework for the LHCb Upgrade Trigger System,Framework tests LHCb trigger system's bandwidth and processing using automated metrics and dashboards.,https://indico.cern.ch/event/1338689/contributions/6015409/,LHCb,"['LHCb', 'trigger system', 'bandwidth', 'automated testing', 'data analysis']",2,Talk,0.8,[]
2024-10-22,14:24:00,Room 1.C (Small Hall),ALICE Event Display - from the legacy ROOT-based visualization to the web-based application,"The ALICE Run 3 visualization moves from a desktop to a web-based application, allowing easy access without software installation.",https://indico.cern.ch/event/1338689/contributions/6015423/,ALICE,"['Visualization', 'Web Application', 'ALICE', 'Real Time']",1,Talk,0.9,[]
2024-10-22,14:06:00,Room 1.C (Small Hall),The automated Bandwidth Division for the LHCb first-level trigger,An automated procedure optimizes the LHCb trigger system using a variant of the ADAM algorithm for discrete minimization.,https://indico.cern.ch/event/1338689/contributions/6015400/,LHCb,"['trigger system', 'GPUs', 'ADAM algorithm', 'Run 3', 'optimization']",2,Talk,0.8,[]
2024-10-22,13:48:00,Room 1.C (Small Hall),Hydra: An AI-Based Framework for Interpretable and Portable Data Quality Monitoring,Hydra is an AI framework for real-time data quality monitoring using computer vision at Jefferson Lab.,https://indico.cern.ch/event/1338689/contributions/6015407/,Jefferson Lab,"['AI', 'data quality monitoring', 'computer vision', 'Jefferson Lab', 'GradCAM', 'containerization']",2,Talk,0.8,[]
2024-10-22,13:30:00,Room 1.C (Small Hall),Anomaly detection for data quality monitoring of the Muon system at CMS,The abstract discusses using machine learning for anomaly detection in the CMS Muon data quality monitoring system.,https://indico.cern.ch/event/1338689/contributions/6015462/,CMS,"['Machine Learning', 'Anomaly Detection', 'Data Quality Monitoring', 'Muon System', 'Deep Learning']",2,Talk,0.8,[]
2024-10-21,15:00:00,Room 1.C (Small Hall),Reconstruction Framework Advancements for Streaming Readout for the ePIC Experiment at the EIC,"Advancements in the JANA2 framework for streaming readout at the ePIC experiment, enhancing flexibility and parallel processing.",https://indico.cern.ch/event/1338689/contributions/6015406/,ePIC,"['JANA2', 'streaming readout', 'reconstruction framework', 'key4hep', 'parallel processing']",2,Talk,0.8,"['JANA2', 'key4hep', 'PODIO']"
2024-10-21,14:42:00,Room 1.C (Small Hall),Implementation and development of a DAQ system DELILA at ELI-NP,"DELILA is a DAQ system for the VEGA beamline at ELI-NP, using DAQ-Middleware, CAEN digitizers, and ROOT libraries for data acquisition and monitoring.",https://indico.cern.ch/event/1338689/contributions/6015421/,,"['DAQ system', 'DELILA', 'VEGA beamline', 'ELI-NP', 'ROOT libraries', 'data acquisition']",1,Talk,0.9,[]
2024-10-21,14:24:00,Room 1.C (Small Hall),The new hardware trigger processor at NA62 experiment: Status of the System and First Results,The NA62 experiment's trigger processor upgrade enhances efficiency and integrates AI for online particle ID.,https://indico.cern.ch/event/1338689/contributions/6015398/,NA62,"['Trigger System', 'FPGA', 'AI', 'Particle Identification', 'Kaon Decays']",1,Talk,0.9,[]
2024-10-21,13:48:00,Room 1.C (Small Hall),The ATLAS Trigger System,"Overview of the ATLAS trigger system improvements in Run 3, focusing on event selection and computational performance.",https://indico.cern.ch/event/1338689/contributions/6015395/,ATLAS,"['ATLAS', 'trigger system', 'event selection', 'computational performance']",1,Talk,0.9,[]
2024-10-21,13:30:00,Room 1.C (Small Hall),Performance of the LHCb heterogeneous software trigger,Overview of LHCb's software trigger using GPUs and CPUs for real-time analysis.,https://indico.cern.ch/event/1338689/contributions/6015396/,LHCb,"['LHCb', 'software trigger', 'heterogeneous architecture', 'real-time analysis']",2,Talk,0.8,[]
2024-10-24,13:30:00,Large Hall A,Towards an experiment-independent toolkit for fast calorimeter simulation,Overview of ATLAS's new experiment-independent library for fast calorimeter simulation and its future infrastructure.,https://indico.cern.ch/event/1338689/contributions/6015957/,ATLAS,"['fast simulation', 'calorimeter', 'ML-based solutions', 'Geant4', 'ATLAS']",2,Talk,0.8,[]
2024-10-24,13:48:00,Large Hall A,Recent developments in the Gaussino simulation software,"Overview of recent updates in Gaussino simulation software for HEP, focusing on integration with ML and GPU support.",https://indico.cern.ch/event/1338689/contributions/6015783/,LHCb,"['Gaussino', 'Simulation', 'Machine Learning', 'GPU', 'Geant4', 'LHCb']",2,Talk,0.8,[]
2024-10-24,14:06:00,Large Hall A,Development of the platform for simulation of spatial  distribution for therapeutic dose in Dose-3D phantom,Development and simulation of a platform for measuring spatial radiation dose distribution using 3D-printed scintillators for radiotherapy.,https://indico.cern.ch/event/1338689/contributions/6015926/,,"['radiation dose', '3D-printed scintillators', 'Monte Carlo simulations', 'Geant4 toolkit', 'radiotherapy']",1,Talk,0.9,[]
2024-10-24,14:24:00,Large Hall A,The Multi-Threaded Detector Simulation in JUNO,JUNO uses multi-threaded simulation to improve efficiency in its neutrino detection efforts.,https://indico.cern.ch/event/1338689/contributions/6015936/,JUNO,"['Neutrino Physics', 'Multithreading', 'Detector Simulation']",1,Talk,0.9,[]
2024-10-24,14:42:00,Large Hall A,EDM4hep - The common event data model for the Key4hep project,"Overview of EDM4hep, a key component for data exchange in the Key4hep project, emphasizing recent developments and its integration with RDataFrame.",https://indico.cern.ch/event/1338689/contributions/6015945/,,"['EDM4hep', 'Key4hep', 'podio toolkit', 'RDataFrame', 'data model']",2,Talk,0.8,[]
2024-10-24,15:00:00,Large Hall A,Updating the software description of the ATLAS Detector,Describes updates to the ATLAS detector software using the GeoModel toolkit for geometry management.,https://indico.cern.ch/event/1338689/contributions/6016209/,ATLAS,"['GeoModel', 'ATLAS', 'detector software', 'geometry', 'simulation']",1,Talk,0.9,[]
2024-10-24,16:15:00,Large Hall A,"GlitchFlow, a Digital Twin for transient noise in Gravitational Wave Interferometers","Development of GlitchFlow, a pipeline using neural networks to model noise artifacts in gravitational wave interferometers.",https://indico.cern.ch/event/1338689/contributions/6015904/,,"['Gravitational Waves', 'Digital Twin', 'Neural Networks', 'Noise Reduction', 'Apache Airflow', 'Kubernetes']",1,Talk,0.9,[]
2024-10-24,16:33:00,Large Hall A,HPCNeuroNet: A Neuromorphic Approach Merging SNN Temporal Dynamics with Transformer Attention for FPGA-based Particle Physics,"Introduction of HPCNeuroNet, combining SNNs and Transformers for particle identification on FPGA using HLS4ML.",https://indico.cern.ch/event/1338689/contributions/6015935/,,"['Spiking Neural Networks', 'Transformers', 'FPGA', 'Particle Physics', 'HLS4ML']",2,Talk,0.7,"['HPCNeuroNet', 'SNN Temporal Dynamics']"
2024-10-24,17:09:00,Large Hall A,Quantum error mitigation for Fourier moments computation,Discusses quantum error mitigation techniques for computing Hamiltonian moments using quantum processors.,https://indico.cern.ch/event/1338689/contributions/6015939/,,"['Quantum Computing', 'Error Mitigation', 'Fourier Moments', 'Quantum Processors']",1,Talk,0.9,"['echo-verification', 'noise renormalization', 'Hadamard test protocols']"
2024-10-21,13:48:00,Room 2.A (Seminar Room),ATLAS ITk Production Database use and tools,Discusses the tools and database for tracking ITk production in the ATLAS experiment upgrade.,https://indico.cern.ch/event/1338689/contributions/6010393/,ATLAS,"['ITk', 'production database', 'python', 'data management', 'large-scale experiments']",2,Talk,0.8,[]
2024-10-21,14:24:00,Room 2.A (Seminar Room),dCache CI/CD migration to Kubernetes,"The dCache project migrates CI/CD infrastructure from VMs to Kubernetes, using containers and Helm charts.",https://indico.cern.ch/event/1338689/contributions/6010662/,,"['dCache', 'Kubernetes', 'CI/CD', 'containerization', 'storage']",2,Talk,0.8,[]
2024-10-21,14:06:00,Room 2.A (Seminar Room),XKIT for GridPP: (XRootD Kubentes Integration Testing for GridPP),Automated testing of XRootD configurations for GridPP using Kubernetes to streamline data management.,https://indico.cern.ch/event/1338689/contributions/6010681/,,"['XRootD', 'GridPP', 'Kubernetes', 'Data Management', 'Automation']",2,Talk,0.8,"['GridPP', 'XKIT']"
2024-10-21,14:42:00,Room 2.A (Seminar Room),Thoroughly testing and integrating hundreds of Pull Requests per month: ROOT’s new Cost-efficient and Feature Rich GitHub-based CI,"ROOT's transition from Jenkins to GitHub Actions for CI, focusing on strategy, implementation, and cost-benefit analysis.",https://indico.cern.ch/event/1338689/contributions/6010399/,,"['ROOT', 'GitHub Actions', 'CI', 'Jenkins', 'software development']",2,Talk,0.8,[]
2024-10-21,13:30:00,Room 2.B (Conference Room),Leveraging public cloud resources for the processing of CMS open data,Explores using public cloud resources for processing CMS MiniAOD open data to enhance analysis efficiency.,https://indico.cern.ch/event/1338689/contributions/6013333/,CMS,"['public cloud', 'CMS', 'open data', 'MiniAOD', 'data processing']",2,Talk,0.8,[]
2024-10-21,13:48:00,Room 2.B (Conference Room),LHCb Open Data Ntupling Service: On-demand production and publishing of custom LHCb Open Data,The LHCb Ntupling Service enables custom data queries and Ntuple production for open access to LHCb data.,https://indico.cern.ch/event/1338689/contributions/6011124/,LHCb,"['Open Data', 'Ntuple', 'Data Publishing', 'CERN', 'LHCb']",2,Talk,0.8,['Ntupling Service']
2024-10-21,14:06:00,Room 2.B (Conference Room),Open Data at ATLAS: Bringing TeV collisions to the World,ATLAS Open Data provides public access to collision data and educational resources for educational purposes.,https://indico.cern.ch/event/1338689/contributions/6011129/,ATLAS,"['Open Data', 'Education', 'ATLAS', 'Proton-Proton Collisions']",2,Talk,0.8,[]
2024-10-21,15:00:00,Room 2.B (Conference Room),Open Science and Compressed Baryonic Matter experiment,"Discussion on open science policies and infrastructure for the CBM experiment at FAIR, focusing on open software, data, and collaboration.",https://indico.cern.ch/event/1338689/contributions/6011135/,CBM,"['Open Science', 'FAIR', 'CBM', 'Open Software', 'Open Data']",2,Talk,0.8,[]
2024-10-21,14:42:00,Room 2.B (Conference Room),Cold data support for the CERN Open Data Portal,Project to enhance CERN Open Data Portal storage with hot and cold data strategies for better data preservation.,https://indico.cern.ch/event/1338689/contributions/6011107/,,"['CERN', 'Open Data', 'Data Preservation', 'Cold Storage', 'Hot Storage']",2,Talk,0.8,[]
