Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-23,08:09:00,Room 1.C (Small Hall),Performance of the parallelized General Triplet Track Fit implemented on the GPU,"The talk discusses the GPU-accelerated General Triplet Track Fit, suitable for collider experiments, focusing on performance and online reconstruction.",https://indico.cern.ch/event/1338689/contributions/6018377/,,"['track fitting', 'GPU', 'collider experiments', 'performance', 'parallel computing']",1,Talk,0.4,[]
2024-10-23,07:33:00,Room 1.C (Small Hall),GPU Acceleration and EDM Developments for the ATLAS 3D Calorimeter Clustering in the Software Trigger,The presentation discusses advancements in GPU acceleration for ATLAS's 3D calorimeter clustering algorithms to improve event processing efficiency.,https://indico.cern.ch/event/1338689/contributions/6015414/,ATLAS,"['GPU acceleration', 'calorimeter clustering', 'High-Luminosity Upgrade', 'event processing', 'EDM framework']",1,Talk,0.6,[]
2024-10-23,07:15:00,Room 1.C (Small Hall),Improvements of the GPU Processing Framework for ALICE,"ALICE has enhanced its GPU processing framework for online and offline data handling, focusing on optimizations and parallelization for heavy ion collision data.",https://indico.cern.ch/event/1338689/contributions/6015381/,ALICE,"['GPU processing', 'ALICE', 'heavy ion collisions', 'data processing', 'optimizations']",1,Talk,0.6,[]
2024-10-23,06:00:00,Room 1.C (Small Hall),Machine Learning for Optimized Polarization at Jefferson Lab,"The talk discusses using machine learning to automate and optimize the polarization of targets and photon beams at Jefferson Lab, reducing human error.",https://indico.cern.ch/event/1338689/contributions/6015418/,Jefferson Lab,"['machine learning', 'polarization', 'automation', 'data science', 'photon beams']",2,Talk,0.6,[]
2024-10-23,05:42:00,Room 1.C (Small Hall),Neural network clusterization for the ALICE TPC online computing,"This work presents a neural network method for clusterization in the ALICE TPC, enhancing online computing performance and reducing fake rates.",https://indico.cern.ch/event/1338689/contributions/6015422/,ALICE,"['neural networks', 'clusterization', 'online computing', 'TPC', 'machine learning']",2,Talk,0.7,[]
2024-10-23,05:24:00,Room 1.C (Small Hall),ML-Assisted Charged Particle Tracking at GlueX,"The presentation discusses using Graph Neural Networks for charged particle tracking, improving efficiency and speed compared to traditional methods in the GlueX experiment.",https://indico.cern.ch/event/1338689/contributions/6015384/,GlueX,"['Machine Learning', 'Graph Neural Networks', 'Charged Particle Tracking', 'GlueX']",2,Talk,0.7,[]
2024-10-23,05:06:00,Room 1.C (Small Hall),TrackNET: Deep Learning-Based Track Recognition in Pixel and Strip-Based Particle Detectors,"TrackNET is a recurrent neural network for track recognition in particle detectors, improving processing speed and accuracy over traditional methods.",https://indico.cern.ch/event/1338689/contributions/6015416/,SPD,"['Deep Learning', 'Track Recognition', 'Particle Detectors', 'Neural Networks', 'Data Processing']",2,Talk,0.7,[]
2024-10-23,04:48:00,Room 1.C (Small Hall),Charged Particle Track Reconstruction in CLAS12 using Artificial Intelligence,"This work discusses using AI and machine learning for real-time track reconstruction in nuclear physics experiments, enhancing data processing efficiency.",https://indico.cern.ch/event/1338689/contributions/6015380/,CLAS12,"['Artificial Intelligence', 'Machine Learning', 'Track Reconstruction', 'Nuclear Physics', 'Data Processing']",2,Talk,0.6,[]
2024-10-23,04:30:00,Room 1.C (Small Hall),A graph neural network based cosmic muon trigger for the Mu3e experiment,The Mu3e experiment aims to enhance sensitivity to lepton flavor violating decays by developing a cosmic muon trigger using graph neural networks for event classification.,https://indico.cern.ch/event/1338689/contributions/6015413/,Mu3e,"['graph neural networks', 'cosmic muons', 'lepton flavor violation', 'event classification']",2,Talk,0.7,[]
2024-10-22,08:45:00,Room 1.C (Small Hall),Machine learning based event reconstruction for the MUonE experiment,"The presentation discusses using machine learning algorithms for efficient track reconstruction in the MUonE experiment, focusing on neural networks and their performance compared to classical methods.",https://indico.cern.ch/event/1338689/contributions/6015408/,MUonE,"['machine learning', 'event reconstruction', 'neural networks', 'track reconstruction', 'pattern recognition']",3,Talk,0.9,[]
2024-10-22,08:27:00,Room 1.C (Small Hall),Data-driven efficiencies of the LHCb High Level Trigger in Run 3,"The LHCb experiment's trigger system was redesigned for Run 3, featuring a software-based High Level Trigger and a method for evaluating trigger efficiencies.",https://indico.cern.ch/event/1338689/contributions/6015419/,LHCb,"['High Level Trigger', 'trigger efficiency', 'TISTOS method', 'Turbo event model', 'Run 3']",1,Talk,0.6,[]
2024-10-22,08:09:00,Room 1.C (Small Hall),Online Electron Reconstruction at CLAS12,"The work focuses on online electron identification using machine learning for real-time analysis in Nuclear Physics experiments, enhancing data processing and efficiency.",https://indico.cern.ch/event/1338689/contributions/6015442/,CLAS12,"['electron reconstruction', 'machine learning', 'particle identification', 'real-time analysis', 'Nuclear Physics']",2,Talk,0.6,[]
2024-10-22,07:51:00,Room 1.C (Small Hall),BuSca: a Buffer Scanner at 30 MHz for New Long-Lived Particle Searches at LHCb,"BuSca is a real-time algorithm for detecting new long-lived particles at LHCb, utilizing GPU parallelization to identify potential candidates at 30 MHz.",https://indico.cern.ch/event/1338689/contributions/6015415/,LHCb,"['Long-Lived Particles', 'real-time algorithm', 'GPU', 'particle detection']",3,Talk,0.9,['Armenteros-Podolanski representation']
2024-10-22,07:33:00,Room 1.C (Small Hall),Free-streaming online tracking in CBM,"The CBM experiment faces challenges in event reconstruction due to free-streaming data and high interaction rates, requiring efficient online and offline algorithms for tracking.",https://indico.cern.ch/event/1338689/contributions/6015397/,CBM,"['event reconstruction', 'free-streaming data', 'Cellular Automaton', 'tracking algorithms']",1,Talk,0.7,[]
2024-10-21,08:27:00,Room 1.C (Small Hall),Evolution of the ATLAS TDAQ online software framework towards Phase-II upgrade: use of Kubernetes as an orchestrator of the ATLAS Event Filter computing farm,"The ATLAS TDAQ system is evolving for Phase-II, utilizing Kubernetes for dynamic resource allocation and improved data processing management.",https://indico.cern.ch/event/1338689/contributions/6015394/,ATLAS,"['TDAQ', 'Kubernetes', 'Event Filter', 'Data Processing', 'Cloud-native Computing']",1,Talk,0.7,[]
2024-10-21,08:09:00,Room 1.C (Small Hall),A high-throughput input interface for the CBM FLES,"The talk discusses the CBM FLES, a high-performance computing cluster for data processing in the CBM experiment, focusing on its input interface architecture and performance.",https://indico.cern.ch/event/1338689/contributions/6018378/,CBM,"['data processing', 'event selection', 'high-performance computing', 'FPGA', 'PCIe']",1,Talk,0.4,[]
2024-10-21,07:51:00,Room 1.C (Small Hall),Architecting software applications in containerized environment for CMS data acquisition,"The abstract discusses a modular C++ framework for the CMS data acquisition system, emphasizing its containerized architecture for flexibility and integration.",https://indico.cern.ch/event/1338689/contributions/6018450/,CMS,"['data acquisition', 'C++ framework', 'containerization', 'modular design']",1,Talk,0.6,[]
2024-10-21,07:33:00,Room 1.C (Small Hall),Leveraging the Run 3 experience for the evolution of the ATLAS software-based readout towards HL-LHC,"The presentation covers the upgrade of the ATLAS software readout system for HL-LHC, focusing on the implementation and challenges faced during Run 3 and future developments.",https://indico.cern.ch/event/1338689/contributions/6015402/,ATLAS,"['HL-LHC', 'ATLAS', 'software readout', 'Data Acquisition', 'SW ROD', 'FELIX', 'Phase-II']",1,Talk,0.6,[]
2024-10-21,07:15:00,Room 1.C (Small Hall),High-throughput data distribution for CBM online computing,The CBM experiment focuses on high baryon density QCD and features a high-performance event selection system for online data analysis at extremely high data rates.,https://indico.cern.ch/event/1338689/contributions/6015388/,CBM,"['high-throughput computing', 'event selection', 'online analysis', 'HPC', 'QCD']",1,Talk,0.6,[]
2024-10-22,06:00:00,Room 1.C (Small Hall),Design and developing status of the data acquisition and the slow control systems in the Mu2e experiment at Fermilab,The Mu2e experiment at Fermilab aims to observe neutrinoless conversion of a muon to an electron using a web-based data acquisition and control system.,https://indico.cern.ch/event/1338689/contributions/6015404/,Mu2e,"['data acquisition', 'slow control systems', 'muon', 'neutrino', 'Fermilab']",1,Talk,0.3,"['otsdaq', 'artdaq', 'EPICS']"
2024-10-22,05:42:00,Room 1.C (Small Hall),A Comprehensive Bandwidth Testing Framework for the LHCb Upgrade Trigger System,"A framework for testing the LHCb upgrade trigger system's performance, ensuring efficient data processing and operational viability.",https://indico.cern.ch/event/1338689/contributions/6015409/,LHCb,"['trigger system', 'bandwidth testing', 'data processing', 'performance metrics', 'automation']",1,Talk,0.6,[]
2024-10-22,05:24:00,Room 1.C (Small Hall),ALICE Event Display - from the legacy ROOT-based visualization to the web-based application,"The presentation discusses the transition from legacy ROOT-based visualization to a web-based application for ALICE, focusing on performance and modular design.",https://indico.cern.ch/event/1338689/contributions/6015423/,ALICE,"['visualization', 'web application', 'performance optimization', 'component-based architecture']",1,Talk,0.6,[]
2024-10-22,05:06:00,Room 1.C (Small Hall),The automated Bandwidth Division for the LHCb first-level trigger,The talk discusses an automated procedure for optimizing selection criteria in the LHCb trigger system using a variant of the ADAM algorithm.,https://indico.cern.ch/event/1338689/contributions/6015400/,LHCb,"['trigger system', 'optimization', 'ADAM algorithm', 'machine learning', 'real-time event selection']",2,Talk,0.7,[]
2024-10-22,04:48:00,Room 1.C (Small Hall),Hydra: An AI-Based Framework for Interpretable and Portable Data Quality Monitoring,"Hydra is an AI framework for real-time data quality monitoring using computer vision, enhancing usability and portability for experiments at Jefferson Lab.",https://indico.cern.ch/event/1338689/contributions/6015407/,Jefferson Lab,"['AI', 'data quality monitoring', 'computer vision', 'containerization', 'GradCAM']",2,Talk,0.6,[]
2024-10-22,04:30:00,Room 1.C (Small Hall),Anomaly detection for data quality monitoring of the Muon system at CMS,The presentation discusses an automated tool for data quality monitoring of the CMS Muon system using unsupervised machine learning for anomaly detection.,https://indico.cern.ch/event/1338689/contributions/6015462/,CMS,"['data quality monitoring', 'anomaly detection', 'machine learning', 'deep learning', 'Muon system']",2,Talk,0.7,[]
2024-10-21,06:00:00,Room 1.C (Small Hall),Reconstruction Framework Advancements for Streaming Readout for the ePIC Experiment at the EIC,The ePIC collaboration has enhanced the JANA2 framework for better integration with new data models and improved flexibility in streaming data processing.,https://indico.cern.ch/event/1338689/contributions/6015406/,ePIC,"['JANA2', 'reconstruction framework', 'streaming readout', 'data models', 'parallel processing']",2,Talk,0.6,[]
2024-10-21,05:42:00,Room 1.C (Small Hall),Implementation and development of a DAQ system DELILA at ELI-NP,"DELILA is a DAQ system for the VEGA beamline at ELI-NP, developed for various detectors and utilizing networked data acquisition and ROOT for monitoring.",https://indico.cern.ch/event/1338689/contributions/6015421/,,"['DAQ', 'ELI-NP', 'VEGA', 'ROOT', 'data acquisition', 'detectors']",1,Talk,0.6,[]
2024-10-21,05:24:00,Room 1.C (Small Hall),The new hardware trigger processor at NA62 experiment: Status of the System and First Results,"The presentation discusses the upgraded trigger processor for the NA62 experiment, focusing on its efficiency improvements and integration with AI for particle identification.",https://indico.cern.ch/event/1338689/contributions/6015398/,NA62,"['trigger processor', 'data acquisition', 'FPGA', 'AI', 'particle identification']",1,Talk,0.5,[]
